product_code,description,stock_qty,avg,total_stock,main_bin,alt_bin_1,alt_bin_2,alt_bin_3,bin_group
131315,FONTOR HOLE SAW SET 6PC AKHS601,5.0,15.5,77.5,153,,,,153
131406,OMEGA D 6mm DIAMOND CORE CARDED,2.0,28.97,57.95,153,,,,153
131408,OMEGA D 6mm GLASS & TILE BIT CARDED,1.0,29.51,29.51,153,,,,153
131409,OMEG GLASS & TILE BIT CARDED 8MM,1.0,36.9,36.9,153,,,,153
131411,OMEG CONCRETE BIT CARDED 8MM,3.0,21.49,64.49,153,,,,153
131413,OMEGA D 6x160mm SDS PLUS,11.0,24.75,272.32,153,,,,153
131805,OMEG FLAT DRILL WOOD 18.00MM,-1.0,26.25,-26.25,153,,,,153
131806,OMEGA D 19.00MM WOOD FLAT DRILL,3.0,26.22,78.66,153,,,,153
131904,OMEG FLAT DRILL WOOD 16.00MM,3.0,26.24,78.72,153,,,,153
132260,OMEG CONCRETE BIT CARDED 14mm,4.0,42.45,169.81,153,,,,153
132273,OMEG DIAMOND CORE CARDED 10MM,2.0,36.08,72.16,153,,,,153
132338,COUNTERSINK CARBON STEEL BIT 6.3mm CS201,1.0,29.37,29.37,153,,,,153
132339,COUNTERSINK CARBON STEEL BIT 9.5mm CS202,1.0,30.27,30.27,153,,,,153
133940,MBS INDUSTRIAL STEEL BIT CARDED 6mm,4.0,10.0,40.0,153,,,,153
133942,MT 6mm CONCRETE BIT CARDED,21.0,10.0,210.0,153,,,,153
134649,OMEG GLASS & TILE BIT CARDED 5MM,3.0,27.25,81.75,153,,,,153
136307,RUW WOOD FLAT LONG 14MM CARDED,2.0,58.43,116.87,153,,,,153
136543,OMEG SDS PLUS 12x260mm,2.0,61.72,123.44,153,,,,153
136764,TORK PLUG CUTTER 13MM TC11009,1.0,69.21,69.21,153,,,,153
136765,TORK PLUG CUTTER 10MM TC11004,4.0,60.03,240.12,153,,,,153
137112,TORK DIAMOND CORE BIT 16mm FOR TILES,1.0,68.46,68.46,153,,,,153
137669,INGCO SDS HAMMER DRILL BIT 16X210MM,3.0,46.33,138.99,153,,,,153
138041,TORK ROUTER CORNER ROUND BIT 12.7MM,1.0,105.6,105.6,153,,,,153
138042,TORK ROUTER STRAIGHT BIT 12MM,2.0,34.2,68.4,153,,,,153
138043,TORK ROUTER TRIM BOTTOM BEARING 12.7MM,2.0,64.02,128.04,153,,,,153
138044,TORK ROUTER STRAIGHT BIT 6MM,2.0,28.62,57.24,153,,,,153
138045,TORK ROUTER CLASSICAL SMALL 31.7MM,3.0,89.73,269.19,153,,,,153
138048,TORK ROUTER FLUSH TRIM BIT 12.7MM,1.0,72.9,72.9,153,,,,153
138659,OMEGA DIAMOND CORE 5mm CARDED,4.0,27.48,109.92,153,,,,153
138676,TORK SDS DRILL BIT 400X310X25MM DR75250,2.0,175.92,351.84,153,,,,153
138677,TORK SDS CHISEL POINTED BIT 14MM X 250MM,2.0,42.51,85.02,153,,,,153
138678,TORK SDS CHISEL POINTED BIT 14MM X 400MM,1.0,68.22,68.22,153,,,,153
138679,TORK SDS CHISEL POINTED BIT 20MM X 250MM,3.0,40.8,122.4,153,,,,153
138681,TORK SDS DRILL BIT 400X310X24MM DR75240,1.0,157.74,157.74,153,,,,153
138682,TORK SDS CHISEL POINTED BIT 40MM X 400MM,2.0,94.68,189.36,153,,,,153
138683,TORK SDS CHISEL GOUGE BIT 40MM X 250MM T,3.0,61.35,184.05,153,,,,153
138684,TORK SDS DRILL BIT 100X160X10MM DR71100,2.0,24.54,49.08,153,,,,153
138685,TORK SDS DRILL BIT 100X160X6MM DR71060,3.0,20.64,61.92,153,,,,153
138688,TORK INDUSTRIAL BIT 5.5MM DR20055,3.0,22.71,68.13,153,,,,153
138689,TORK MASONRY BIT 12MM DR80120,3.0,26.43,79.29,153,,,,153
138690,TORK HOLE SAW MANDREL 14MMX30MM TC17002,2.0,34.14,68.28,153,,,,153
138691,TORK QUICK CHANGE MANDREL 14MMX30MM TC17,1.0,94.89,94.89,153,,,,153
138924,INGCO CHISEL HEX SDS POINT 17mmX350MM DB,3.0,70.05,210.15,153,,,,153
106566,RUW HOLESAW BI-METAL STANDARD 22mm,1.0,44.51,44.51,154,,,,154
106616,RUW HOLESAW 30mm BI-METAL STD,1.0,52.03,52.03,154,,,,154
106623,RUW HOLESAW 35mm BI-METAL STD,2.0,58.27,116.54,154,,,,154
106784,RUWAG 6X400MM DRILL BIT STD BRICK LONG C,2.0,73.37,146.74,154,,,,154
106857,RUWAG HSS FORSTNER BIT 35MM,1.0,191.74,191.74,154,,,,154
106869,PH1X25 POWER BIT 2|CARD,3.0,21.15,63.45,154,,,,154
106870,RUW PHILLIPS BIT 1X50 1|CARD,4.0,22.48,89.95,154,,,,154
106871,PHILLIPS BIT 2X25 2|CARD,6.0,21.15,126.9,154,,,,154
106875,RUW POZI BITS 1X25 2|CARD,3.0,21.15,63.45,154,,,,154
106876,RUW POZI BITS 1|CARD 1X50,5.0,18.76,93.8,154,,,,154
106877,POZI BITS 2X25 2|CARD,5.0,21.14,105.73,154,,,,154
106878,RUW POZI BITS 2X50 1|CARD,3.0,22.52,67.56,154,,,,154
106879,RUW POZI BITS 1|CARD 3X50,2.0,22.35,44.71,154,,,,154
106880,RUW POWER BIT 2|CARD PZ3X25,2.0,20.19,40.39,154,,,,154
106882,RUW POWER BIT 2|CARD SL5X25,3.0,23.86,71.6,154,,,,154
106883,SL6X25 POWER BIT 2|CARD,2.0,25.33,50.67,154,,,,154
106888,RUW JIGSAW BLADE METAL 2PCK,3.0,28.02,84.06,154,,,,154
106892,U101BR WOOD 2 PCK JIGSAW BLADE,1.0,17.73,17.73,154,,,,154
106893,RUW JIGSAW BLADE WOOD 2 PCK,3.0,19.1,57.3,154,,,,154
106894,RUW JIGSAW BLADE METAL 2 PCK,2.0,27.08,54.16,154,,,,154
120087,RUW HOLESAW 19mm BI-METAL STD,1.0,37.79,37.79,154,,,,154
121321,RUW 70mm BI-METAL STD HOLESAW,1.0,117.36,117.36,154,,,,154
121802,RUW NO 0 SQUARE BIT 2/CARD,4.0,20.08,80.34,154,,,,154
121803,RUW NO 1 SQUARE BIT 2/CARD,2.0,20.83,41.67,154,,,,154
121804,RUWAG NO 3 SQUARE BIT 2/CARD,2.0,20.27,40.54,154,,,,154
122368,RUW JIGSAW BLADE WOOD/PLASTIC 2PK,1.0,14.43,14.43,154,,,,154
124004,RUW JIGSAW BLADE METAL 2 PCK,2.0,29.07,58.14,154,,,,154
124599,RUWAG 115mm STAINLESS STEEL CUTTING BLAD,300.0,5.5,1650.0,154,,,,154
124941,TOLS HOLE SAW SET 50mm CARBON STEEL 7PCE,1.0,69.0,69.0,154,,,,154
125628,RUWAG MAGNETIC SOCKET(TEK SCREW) 5/16 (1,2.0,31.67,63.35,154,,,,154
126417,RUW PLANER BLADES REVERSIBLE 82mm (PAIR),-1.0,85.0,-85.0,154,,,,154
126429,RUW T-SHANK COMBO JIGSAW BLADE SET,3.0,58.82,176.46,154,,,,154
126554,RUW CHUCK KEY TYPE 13mm WITH SDS ADAPT,1.0,101.8,101.8,154,,,,154
127750,"RUW CHUCK KEYLESS 10mm 3/8""-24UNF",2.0,153.66,307.32,154,,,,154
127751,"RUW CHUCK 13mm KEY TYPE 1/2""-20UNF",2.0,141.3,282.61,154,,,,154
127869,RUW CHUCK KEY ONLY 10mm,2.0,19.49,38.98,154,,,,154
127870,RUW CHUCK KEY ONLY 13mm,1.0,19.0,19.0,154,,,,154
129429,"RUW CHUCK KEY LESS 13mm 1/2""-20UNF",1.0,170.52,170.52,154,,,,154
130662,RUW JIGSAW BLADE METAL 2 PCK,3.0,28.52,85.58,154,,,,154
130804,TORK CORE BIT HOLLOW 50x72 M22,2.0,98.37,196.74,154,,,,154
130805,TORK SDS PLUS ADAPTOR 300xM22,3.0,114.15,342.45,154,,,,154
132466,RUW Sl POWER BIT 2/CARD 8X25,2.0,25.89,51.78,154,,,,154
132985,"RUWAG KEY TYPE CHUCK 10mm 3/8""-24UNF RCK",1.0,107.24,107.24,154,,,,154
135570,TOLSEN SURFORM BLADE 250MM TOL42008,1.0,73.75,73.75,154,,,,154
136533,TOLSEN 3PC LOCK INSTALLATION HOLE SAW TO,1.0,67.5,67.5,154,,,,154
136534,TOLSEN STEP DRILL 4-12 TITANIUM COATED T,2.0,67.95,135.9,154,,,,154
136535,TOLSEN STEP DRILL 4-20 TITANIUM COATED,2.0,99.95,199.9,154,,,,154
136571,TORK DRILL BIT SET MULTI CUT 5PC TSS5,2.0,129.0,258.0,154,,,,154
137111,TORK CORE BIT HOLLOW 110x72 M22,2.0,377.76,755.52,154,,,,154
137388,INGCO CARBIDE GRITTED HOLE SAW SET,1.0,159.99,159.99,154,,,,154
138361,TOLSEN HOLESAW SET 16PC CARBON STEEL TOL,3.0,179.95,539.85,154,,,,154
138680,TORK SDS ADAPTOR INDUSTRIAL 400MM X M22,1.0,145.62,145.62,154,,,,154
138686,TORK PHILLIPS TORSION BIT PH2 50MM INDUS,3.0,20.55,61.65,154,,,,154
138687,TORK POZI TORSION BIT PZ1 50MM INDUSTRIA,3.0,20.55,61.65,154,,,,154
138847,TOLSEN PH2 SCREWDRIVER BIT 5PC 20271,6.0,15.5,93.0,154,,,,154
138848,TOLSEN PZ2 SCREWDRIVER BIT 5PC 20273,6.0,15.5,93.0,154,,,,154
138849,TOLSEN 4.5 SCREWDRIVER BIT 2PC 20303,3.0,10.5,31.5,154,,,,154
138850,TOLSEN 5.5 SCREWDRIVER BIT 2PC 20305,3.0,10.5,31.5,154,,,,154
138851,TOLSEN PZ2 SCREWDRIVER BIT 2PC 20318,3.0,12.95,38.85,154,,,,154
138852,TOLSEN SCREWDRIVER BIT HOLDER 2PC 77861,5.0,19.95,99.75,154,,,,154
101173,ALUM RIVETS 4mm (D) X 21mm (L) AS4021P,5.0,34.16,170.8,155,,,,155
101176,ALUM. RIVET 4mm (D) x 15mm (L) AS4015P,3.0,19.0,57.0,155,,,,155
101177,ALUM. RIVET 4.8mm x 18mm FLANGED AS4818L,7.0,64.21,449.47,155,,,,155
101178,ALUM. RIVET 4.8mm (D) x 15mm (L) AS4815,3.0,26.7,80.1,155,,,,155
101179,ALUM. RIVET 4.8mm (D) x 18mm (L) AS4818P,8.0,29.2,233.6,155,,,,155
101181,ALUM. RIVET 4.8mm (D) x 21mm (L) AS4821L,6.0,70.04,420.24,155,,,,155
101182,ALUM. RIVET 4.8mm (D) x1.2mm (L)AS4812LF,7.0,55.73,390.11,155,,,,155
101184,ALUM. RIVETS 4.8mm (D) x 10mm (L) AS4810,6.0,22.85,137.1,155,,,,155
101530,ALUM. RIVET 4.0mm (D) x10mm (L)AS4010P,7.0,16.0,112.0,155,,,,155
106244,LAZ POP RIVET GUN LEVER TYPE MAY209,1.0,115.65,115.65,155,,,,155
106394,TOLSEN HAND RIVETER 250mm - TOL43001,2.0,98.5,197.0,155,,,,155
106586,RUW BLIND RIVET 3.2X12 (25),2.0,8.48,16.97,155,,,,155
106588,RUW BLIND RIVET 3.2X15 (25),3.0,9.09,27.29,155,,,,155
106589,RUW BLIND RIVET 3.2X18 (25),4.0,9.97,39.9,155,,,,155
106663,RUW BLIND RIVET 4X12 (25),5.0,10.39,51.95,155,,,,155
106665,RUW BLIND RIVET 4X15(25),1.0,11.13,11.13,155,,,,155
106671,RUW BLIND RIVET 4X18 (25),3.0,11.55,34.65,155,,,,155
120086,RUW BLIND RIVET 4X10 (25),7.0,9.88,69.16,155,,,,155
121042,RUW BLIND RIVET 3.2X10 (25),1.0,8.08,8.08,155,,,,155
124005,RUW BLIND RIVET L|FLANGE 4.8X24 (25),1.0,27.56,27.56,155,,,,155
124667,RUW BLIND RIVET L/FLANGE 4X15 (25),3.0,20.31,60.93,155,,,,155
128152,RUW BLIND RIVET 4X21 (25),5.0,15.03,75.18,155,,,,155
129507,TOL HAND RIVERTER 260MM INDUST. TOL43003,1.0,119.95,119.95,155,,,,155
130492,RIVETER CONCERTINA INDUST. TOL43100,1.0,349.95,349.95,155,,,,155
130632,SWISS POP RIVET GUN WITH RIVETS PRGPR90,2.0,74.99,149.99,155,,,,155
131807,ANTON 8X65 POWER NUT SETTER,41.0,7.17,293.97,155,,,,155
132192,TORK NUT SETTER ULTRA 5/16 65MM,10.0,26.82,268.2,155,,,,155
132933,HAR POP RIVET GUN WITH RIVETS,3.0,40.0,120.0,155,,,,155
133700,TOLSEN HAND RIVETER 190MM INDU TOL43099,2.0,355.0,710.0,155,,,,155
136984,RUW BLIND RIVET L/FLANGE 3.2x10 (25),1.0,15.38,15.38,155,,,,155
136985,RUWAG BLIND RIVET L/FLANGE 3.2x12(25),1.0,15.79,15.79,155,,,,155
135276,BOSCH FLAP DISC P80 2608601709,1.0,12.52,12.52,156,,,,156
135277,BOSCH FLAP DISC P60 2608601708,20.0,12.52,250.4,156,,,,156
135285,BOSCH SAW BLADE EC WO H 184X20-40 260864,4.0,110.61,442.44,156,,,,156
137059,BOSCH HSS POINTTEQ 3MM BIT 2PK 260857715,1.0,7.82,7.82,156,,,,156
137060,BOSCH HSS POINTTEQ 3.2MM BIT 2PK 2608577,9.0,8.35,75.15,156,,,,156
137061,BOSCH HSS POINTTEQ 4MM BIT 2PK 260857716,10.0,9.39,93.9,156,,,,156
137062,BOSCH HSS POINTTEQ 4.8MM BIT 2608577164,3.0,8.35,25.05,156,,,,156
137063,BOSCH HSS POINTTEQ 5MM BIT 2608577165,8.0,8.35,66.8,156,,,,156
137065,BOSCH HSS POINTTEQ 8MM BIT 2608577171,3.0,13.04,39.12,156,,,,156
137066,BOSCH HSS POINTTEQ 10MM BIT 2608577174,10.0,17.74,177.4,156,,,,156
137067,BOSCH HSS POINTTEQ 12MM BIT 2608577176,7.0,26.61,186.27,156,,,,156
137068,BOSCH HSS POINTTEQ BIT SET 7PC 26085773,1.0,62.09,62.09,156,,,,156
137069,BOSCH CYL-1 MASONRY 5MM BIT 2608590071,2.0,7.0,14.0,156,,,,156
137070,BOSCH CYL-1 MASONRY 6MM BIT 2608590074,11.0,8.07,88.85,156,,,,156
137071,BOSCH CYL-1 MASONRY 8MM BIT 2608590078,1.0,12.0,12.0,156,,,,156
137072,BOSCH CYL-1 MASONRY 10MM BIT 2608590081,7.0,13.53,94.74,156,,,,156
137073,BOSCH CYL-1 MASONRY 12MM BIT 2608590084,8.0,18.68,149.46,156,,,,156
137074,BOSCH CYL-1 MASONRY 14MM BIT 2608590088,3.0,26.09,78.27,156,,,,156
137075,BOSCH EXPERT WOOD 12MM BIT 2608900312,3.0,36.52,109.56,156,,,,156
137076,BOSCH EXPERT WOOD 16MM BIT 2608900315,8.0,40.7,325.6,156,,,,156
137077,BOSCH EXPERT WOOD 18MM BIT 2608900317,3.0,41.74,125.22,156,,,,156
137079,BOSCH MULTICONSTRUCTION 8MM BIT 26089005,4.0,58.43,233.72,156,,,,156
137080,BOSCH MULTICONSTRUCTION 10MM BIT 2608900,3.0,64.7,194.1,156,,,,156
137081,BOSCH GLASS 6MM BIT 2609255467,5.0,44.35,221.75,156,,,,156
137082,BOSCH SDS-PLUS1 MASONARY 6MMX100X160,11.0,14.61,160.71,156,,,,156
137083,BOSCH SDS-PLUS1 MASONARY 8MMX100X160,3.0,16.18,48.54,156,,,,156
137084,BOSCH SDS-PLUS1 MASONARY 8MMX150X210,8.0,19.3,154.4,156,,,,156
137085,BOSCH SDS-PLUS1 MASONARY 10MMX150X210,7.0,23.48,164.36,156,,,,156
137086,BOSCH SDS-PLUS1 MASONARY 16MMX150X210,3.0,41.22,123.66,156,,,,156
137087,BOSCH SDS-PLUS1 MASONARY 12MMX200X260,3.0,30.26,90.78,156,,,,156
137088,BOSCH PRO SDS PLUS-X5 6MMX100X160,6.0,37.04,222.24,156,,,,156
137090,BOSCH SDS PLUS-X5 10MMX100X160,3.0,49.05,147.15,156,,,,156
137091,BOSCH SDS PLUS-X5 12MMX100X160,2.0,55.82,111.64,156,,,,156
137092,BOSCH CHISEL POINTED 250MM BIT,7.0,30.78,215.46,156,,,,156
137093,BOSCH CHISEL FLAT 250MM BIT 2608578518,7.0,30.78,215.46,156,,,,156
137094,BOSCH 115MM METAL CUTTING DISC 260861938,6.0,4.18,25.08,156,,,,156
137095,BOSCH 115MM INOX CUTTING DISC 2608603169,23.0,6.78,155.94,156,,,,156
137096,BOSCH 115MM P40 FLAP DISC 2608601707,21.0,12.52,262.92,156,,,,156
137097,BOSCH 115MM GRINDING DISC 2608603181,9.0,13.04,117.36,156,,,,156
137098,BOSCH CIRCULAR SAW DISC 160MM 2609256811,5.0,124.7,623.5,156,,,,156
137099,BOSCH 115MM DIAMOND CUTTING DISC 260861,9.0,27.0,243.0,156,,,,156
137100,BOSCH 230MM DIAMOND CUTTING DISC 260861,3.0,123.13,369.39,156,,,,156
137101,BOSCH 230MM GRINDING DISC METAL 260,10.0,34.43,344.3,156,,,,156
137102,BOSCH JIGSAW BLADE WOOD 3PK T144DHCS,4.0,31.43,125.72,156,,,,156
137103,BOSCH JIGSAW BLADE WOOD 3PK T101BHCS,1.0,34.43,34.43,156,,,,156
137104,BOSCH JIGSAW BLADE SPEED WOOD 3PK T101B,5.0,40.57,202.89,156,,,,156
137105,BOSCH JIGSAW BLADE BASIC METAL 3PK T118,4.0,33.39,133.56,156,,,,156
137106,BOSCH JIGSAW BLADE PROGRESSOR METAL 3PK,3.0,46.43,139.29,156,,,,156
137107,BOSCH POZI BIT PH2+ 3|CARD,10.0,11.48,114.8,156,,,,156
137108,BOSCH POZI BIT PZ2+ 3|CARD 2607001558,7.0,11.48,80.36,156,,,,156
137109,BOSCH POZI BIT R1+ 3|CARD 2608521108,7.0,11.48,80.36,156,,,,156
137110,BOSCH POZI BIT SET 3|CARD 2609255960,1.0,25.57,25.57,156,,,,156
138108,BOSCH STEEL BIT SET 7PC 2607017508,7.0,58.0,406.0,156,,,,156
138109,BOSCH MASONRY BIT SET 7PC 2607017509,5.0,37.0,185.0,156,,,,156
106601,RUWAG 3.5X25 SELF TAPPING SCREW (25),5.0,7.24,36.2,157,,,,157
106627,RUWAG 3X12 MACHINE SCREW (10),5.0,3.91,19.56,157,,,,157
106632,RUWAG 3X16 CSK MACHINE SCREW (10),2.0,4.45,8.9,157,,,,157
106637,RUWAG 3X30 CSK MACHINE SCREW (10),4.0,7.73,30.95,157,,,,157
106661,RUWAG 4MM FLAT WASHER (25),-1.0,3.99,-3.99,157,,,,157
106666,RUW 4X16 MACHINE SCREW (10),-2.0,5.73,-11.46,157,,,,157
106669,RUW 4X16 CSK MACHINE SCREW (10),20.0,6.19,123.8,157,,,,157
106680,RUW 4X30 MACHINE SCREW (10),2.0,7.54,15.08,157,,,,157
106684,RUWAG 4X30 CSK MACHINE SCREW (10),2.0,7.51,15.02,157,,,,157
106696,RUWAG 4X50 SELF TAPPING SCREW (10),1.0,9.69,9.69,157,,,,157
106717,RUW 5MM FLAT WASHER (25),1.0,5.12,5.12,157,,,,157
106723,RUWAG 5X12 MACHINE SCREW (10),3.0,5.92,17.76,157,,,,157
106725,RUWAG 5X13 SELF TAPPING SCREW (10),3.0,7.1,21.3,157,,,,157
106727,RUW 5X16 SELF TAPPING SCREW (10),5.0,7.55,37.75,157,,,,157
106728,RUWAG 5X19 SELF TAPPING SCREW (10),2.0,7.71,15.42,157,,,,157
106729,RUWAG 5X30 MACHINE SCREW (10),-1.0,8.89,-8.89,157,,,,157
106733,RUWAG 5X30 SELF TAPPING SCREW (10),-2.0,9.75,-19.5,157,,,,157
106745,RUWAG 5X50 CSK MACHINE SCREW (10),1.0,10.15,10.15,157,,,,157
106746,RUW 5X50 SELF TAPPING SCREW (10),6.0,13.83,83.01,157,,,,157
106754,RUWAG 6 X 20 GUTTER BOLT and NUT (50),2.0,50.05,100.11,157,,,,157
106755,RUW 6 X 30 GUTTER BOLT and NUT (50),4.0,55.54,222.16,157,,,,157
106774,RUWAG 6X20 MACHINE SCREW (10),5.0,8.34,41.7,157,,,,157
106775,RUWAG 6X20 GUTTER BOLTSandNUT (20),5.0,19.92,99.62,157,,,,157
106777,RUW 6x25 GUTTER BOLT & NUT (20),5.0,22.99,114.95,157,,,,157
106781,RUW 6X30 GUTTER BOLTSandNUT (20),9.0,27.6,248.4,157,,,,157
106855,RUWAG FENDER WASHER 05X25 (5),4.0,6.32,25.28,157,,,,157
106856,RUWAG GUTTER BOLTS 6X16 (20),4.0,18.02,72.09,157,,,,157
120527,RUW SELF TAPPING SCREW 5X25 (10),2.0,8.84,17.68,157,,,,157
120528,RUWAG SELF TAPPING SCREW 5X38 (10),5.0,10.3,51.51,157,,,,157
124274,RUW 4X20 MACHINE SCREW(10),3.0,6.72,20.16,157,,,,157
124275,RUW 4X40 MACHINE SCREW(10),-2.0,8.19,-16.38,157,,,,157
126268,RUW MACHINE SCREW 4X12 (10),4.0,5.64,22.56,157,,,,157
126589,RUWAG 10MM DOME NUTS (2),8.0,8.05,64.46,157,,,,157
126591,RUWAG 4MM FLAT WASHER (50),4.0,7.14,28.57,157,,,,157
126598,RUWAG 5X25 CSK MACHINE SCREW (10),2.0,9.28,18.56,157,,,,157
126612,RUWAG 3X13 CSK POZI S/TAPPING (10),15.0,5.35,80.32,157,,,,157
126613,RUW 3X16 CSK POZI S/TAPPING (10),3.0,5.44,16.34,157,,,,157
126614,RUWAG 3.5X19 CSK POZI S/TAPPING (10),8.0,5.58,44.67,157,,,,157
126617,RUWAG 4X38 CSK POZI S/TAPPING (10),5.0,5.38,26.9,157,,,,157
126620,RUWAG 10MM WING NUTS (2),3.0,7.25,21.75,157,,,,157
127257,RUWAG 6MM DOME NUT (4),6.0,4.34,26.07,157,,,,157
127784,RUWAG 5X50 MACHINE SCREW (10),2.0,13.17,26.35,157,,,,157
127857,RUW 6X30 MACHINE SCREW SLOTTED (10),1.0,11.58,11.58,157,,,,157
127911,RUW 4X60 CSK MACHINE SCREW (10),-1.0,8.48,-8.48,157,,,,157
127989,RUWAG 6X50 GUTTER BOLTSandNUT (20),4.0,32.59,130.36,157,,,,157
127990,RUWAG 6X60 GUTTER BOLTS & NUT (20),3.0,32.76,98.28,157,,,,157
128025,RUWAG 6X75 GUTTER BOLTS & NUT (20),7.0,40.84,285.93,157,,,,157
128026,RUW3X9.5 PAN COMBI SELF TAPPING SCREW 10,9.0,3.46,31.17,157,,,,157
128131,RUWAG 5X100 CSK MACHINE SCREW (10),3.0,11.73,35.19,157,,,,157
128133,RUWAG 6X100 CSK MACHINE SCREW (10),2.0,15.82,31.65,157,,,,157
128137,RUWAG 6X40 GUTTER BOLTSandNUT (20),4.0,28.4,113.6,157,,,,157
128139,RUW PAN COMBI 3X13 SELF TAPPING SCREW 10,4.0,3.15,12.62,157,,,,157
128181,RUW PANCOMBI3.5X13 SELF TAPPING SCREW 10,2.0,3.67,7.34,157,,,,157
128204,RUWAG 4X30 CSK POZI S/TAPPING (10),2.0,7.98,15.97,157,,,,157
128252,RUWAG 5X20 MACHINE SCREW (10),3.0,7.19,21.57,157,,,,157
128299,RUWA 5X9.5 PAN COMBI SELFTAPP SCREW 10,3.0,6.98,20.94,157,,,,157
128422,PA COM3X16 SEL TAP SCR(10) RF-ST3016- 10,7.0,3.18,22.29,157,,,,157
128427,RUW 3MM FLAT WASHER (25),19.0,2.71,51.56,157,,,,157
129080,RUW 3.5X9.5 PAN COM SELF TAPPING SC 10,4.0,4.44,17.76,157,,,,157
129106,RUWAG 4X9.5 PAN COMBI SELF TAPPING SCREW,4.0,4.5,18.0,157,,,,157
129283,RUWAG 6X16 MACHINE SCREW (10),2.0,9.23,18.47,157,,,,157
129385,RUW PAN COMBI 4X13 SELF TAPP SCREW(10),3.0,5.19,15.57,157,,,,157
129386,RUW PAN COMBI 4X16 SELF TAPP (10),5.0,5.58,27.9,157,,,,157
129387,RUWAG PAN COMBI 4X20 SELF TAPSCREW 10,12.0,5.28,63.42,157,,,,157
129388,RUW PAN COMBI 4X25 SELF TAPP SCREW (10),4.0,7.0,28.0,157,,,,157
129389,RUWAG PAN COMBI 4X30 SELF TAPP,1.0,6.72,6.72,157,,,,157
129390,RUW PAN COMBI 4X40 SELF TAPP SCREW (10),5.0,7.86,39.3,157,,,,157
129394,RUW PAN COMBI SELF TAPPING SCREW 3.5X30,4.0,6.09,24.36,157,,,,157
130369,RUWAG 3MM FLAT WASHER (50),3.0,4.59,13.77,157,,,,157
132974,RUWAG 4X16 CSK POZI S/TAPPING (10),6.0,4.82,28.95,157,,,,157
133474,RUWAG 6X40 MACHINE SCREW SLOTTED (10),7.0,13.4,93.83,157,,,,157
133781,RUWAG S/S SELF TAPPING COUNTER SUNK 3X16,7.0,6.74,47.18,157,,,,157
134314,RUW 6X25 CSK MACHINE SCREW (10),-1.0,10.49,-10.49,157,,,,157
134315,RUWAG 6X30 CSK MACHINE SCREW (10),1.0,11.51,11.51,157,,,,157
134720,RUW RUBBER DOOR STOP WHITE (1) RF-RDSW-1,2.0,4.5,9.0,157,,,,157
136306,RUW 4X40 CSK MACHINE SCREW (10),2.0,7.71,15.43,157,,,,157
136976,RUWAG 3X16 MACHINE SCREW (10),3.0,5.91,17.73,157,,,,157
136977,RUWAG 3X20 MACHINE SCREW (10),4.0,6.19,24.76,157,,,,157
136979,RUWAG 3X20 CSK MACHINE SCREW (10),4.0,6.55,26.2,157,,,,157
136980,RUWAG 3X25 CSK MACHINE SCREW (10),2.0,7.79,15.58,157,,,,157
136981,RUWAG 4X12 CSK MACHINE SCREW (10),1.0,6.36,6.36,157,,,,157
136983,RUWAG 8MM DOME NUTS (2),2.0,4.96,9.92,157,,,,157
106541,RUWAG PANEL PIN 16X1.60MM (50G),1.0,9.65,9.65,158,,,,158
106555,RUWAG SCREW EYE 18MM (10),6.0,3.93,23.59,158,,,,158
106575,RUWAG STEEL FLUTED NAIL 25MM (50G),4.0,12.22,48.9,158,,,,158
106576,RUWAG PANEL PIN 25X1.60MM (50G),4.0,9.23,36.95,158,,,,158
106578,25X1.60MM WIRE NAIL (50G),1.0,8.14,8.14,158,,,,158
106620,RUWAG STEEL CUT NAILS 32MM (150G),2.0,18.27,36.54,158,,,,158
106621,RUW STEEL FLUTED NAIL 32MM (50G),4.0,12.51,50.04,158,,,,158
106622,RUW WIRE NAIL 32X2.00MM (50G),8.0,8.13,65.09,158,,,,158
106656,RUW STEEL CUT NAILS 40MM (150G),4.0,22.14,88.58,158,,,,158
106657,RUWAG STEEL FLUTED NAIL 40MM (50G),6.0,12.15,72.9,158,,,,158
106658,RUWAG PANEL PIN 40X1.60MM (50G),4.0,7.38,29.53,158,,,,158
106659,40X2.00MM WIRE NAIL (50G),3.0,8.12,24.36,158,,,,158
106677,RUWAG MIRROR SCREW 4X25 (4),9.0,32.2,289.8,158,,,,158
106685,RUWAG MIRROR SCREW 4X30 (4),24.0,34.31,823.44,158,,,,158
106688,RUW MIRROR SCREW 4X38 (4),4.0,37.02,148.08,158,,,,158
106695,RUWAG MIRROR SCREW 4X50 (4),7.0,38.19,267.37,158,,,,158
106711,50MM STEEL CUT NAILS (150G),3.0,22.52,67.56,158,,,,158
106712,RUW STEEL FLUTED NAIL 50MM (50G),2.0,12.36,24.73,158,,,,158
106713,50X2.00MM PANEL PIN (50G),-1.0,6.12,-6.12,158,,,,158
106714,RUWAG WIRE NAIL 50X2.50MM (50G),2.0,8.14,16.28,158,,,,158
106861,RUWAG MAGNETIC CATCH WHITE (1),4.0,6.38,25.52,158,,,,158
106862,RUW MIRROR CORNER PLATE - C|P INCL SCREW,3.0,8.8,26.4,158,,,,158
106872,RUW PICTURE HOOKS LARGE (2),2.0,10.39,20.78,158,,,,158
106873,RUW PICTURE HOOKS SMALL (6),2.0,16.06,32.12,158,,,,158
